Object ID,Accession-1,Gene Name,Product,Characterization,log_TPM_median,range,in_iM,precise mapping issue
G6468,b0905,ycaO,ribosomal protein S12 methylthiotransferase accessory factor YcaO,WELL-CHARACTERIZED,6.430674719,6.50162644,0,0
EG10443,b1507,hipA,phosphorylated serine/threonine-protein kinase HipA // serine/threonine-protein kinase toxin HipA,WELL-CHARACTERIZED,4.764755594,6.496777401,0,0
EG11433,b4219,msrA,methionine sulfoxide reductase A,WELL-CHARACTERIZED,7.173292007,6.491023576,0,0
EG11804,b2991,hybF,hydrogenase maturation protein HybF,WELL-CHARACTERIZED,3.756898981,6.479491928,0,0
EG11116,b1055,trhO,tRNA U34 hydroxylase TrhO,WELL-CHARACTERIZED,6.7003335,6.476656108,0,0
G6874,b1630,rsxD,SoxR [2Fe-2S] reducing system protein RsxD,WELL-CHARACTERIZED,5.201176282,6.465491965,0,0
EG11083,b0059,rapA,RNA polymerase-binding ATPase and RNAP recycling factor,WELL-CHARACTERIZED,5.664118725,6.430956925,0,0
G7924,b4327,hypT,DNA-binding transcriptional dual regulator HypT,WELL-CHARACTERIZED,4.604431509,6.421702352,0,0
EG10804,b1676,pykF,pyruvate kinase 1,WELL-CHARACTERIZED,9.230345034,6.41141194,0,0
EG12754,b3110,cyuP,L-cysteine importer,WELL-CHARACTERIZED,2.424943085,6.39058398,0,0
EG10756,b3956,ppc,phosphoenolpyruvate carboxylase,WELL-CHARACTERIZED,9.15604355,6.389485114,0,0
EG11959,b4087,alsA,D-allose ABC transporter ATP binding subunit,WELL-CHARACTERIZED,1.230884256,6.388443159,0,0
EG10626,b0099,mutT,8-oxo-dGTP diphosphatase,WELL-CHARACTERIZED,4.61401188,6.368268469,0,0
EG11207,b4012,yjaB,peptidyl-lysine <i>N</i>-acetyltransferase YjaB,WELL-CHARACTERIZED,3.618595327,6.34550094,0,0
EG10420,b2507,guaA,GMP synthetase,WELL-CHARACTERIZED,8.499321184,6.343135227,0,0
G6976,b1790,nimR,DNA-binding transcriptional repressor NimR,WELL-CHARACTERIZED,4.294220467,6.332607761,0,0
EG11662,b1931,yedK,genome maintenance protein,WELL-CHARACTERIZED,3.481450342,6.327896948,0,0
EG11375,b2153,folE,GTP cyclohydrolase 1,WELL-CHARACTERIZED,9.738302533,6.315185222,0,0
EG10946,b0907,serC,phosphoserine/phosphohydroxythreonine aminotransferase,WELL-CHARACTERIZED,10.14035535,6.305458343,0,0
EG12319,b0126,can,carbonic anhydrase 2,WELL-CHARACTERIZED,9.641173416,6.304377896,0,0
EG10129,b1710,btuE,thioredoxin/glutathione peroxidase BtuE,WELL-CHARACTERIZED,7.11425462,6.300719328,0,0
EG10961,b2965,speC,constitutive ornithine decarboxylase,WELL-CHARACTERIZED,5.518258814,6.282360035,0,0
G7429,b2759,casB,type I-E CRISPR system Cascade subunit CasB,WELL-CHARACTERIZED,2.729522213,6.279980015,0,0
G7243,b2380,pyrS,PyrS-<i>N</i>-phospho-L-histidine // sensor histidine kinase PyrS,WELL-CHARACTERIZED,4.130118776,6.268036941,0,0
EG11459,b3795,thrP,threonine/serine:H<sup>+</sup> symporter ThrP,WELL-CHARACTERIZED,6.181653255,6.265607246,0,0
EG12424,b1212,prmC,protein-(glutamine-N5) methyltransferase,WELL-CHARACTERIZED,4.911125052,6.258639473,0,0
G7263,b2428,murQ,<i>N</i>-acetylmuramic acid 6-phosphate etherase,WELL-CHARACTERIZED,3.941212145,6.25321016,0,0
G6875,b1631,rsxG,SoxR [2Fe-2S] reducing system flavoprotein RsxG,WELL-CHARACTERIZED,5.363410316,6.252647691,0,0
G6924,b1706,selO,protein adenylyltransferase SelO,WELL-CHARACTERIZED,6.206392633,6.228198617,0,0
EG11063,b1913,uvrC,UvrABC excision nuclease subunit C,WELL-CHARACTERIZED,6.252340114,6.221424194,0,0
G6954,b1759,nudG,5-hydroxy-CTP diphosphatase,WELL-CHARACTERIZED,4.767625581,6.209827201,0,0
EG10725,b4092,phnP,"5-phospho-&alpha;-D-ribosyl 1,2-cyclic phosphate phosphodiesterase",WELL-CHARACTERIZED,3.80815325,6.208885382,0,0
EG11072,b2509,xseA,exodeoxyribonuclease VII subunit XseA,WELL-CHARACTERIZED,6.553323706,6.198222321,0,0
EG11050,b3449,ugpQ,glycerophosphodiester phosphodiesterase UgpQ,WELL-CHARACTERIZED,5.605643458,6.19254559,0,0
EG20051,b3693,dgoK,2-dehydro-3-deoxygalactonokinase,WELL-CHARACTERIZED,3.257104475,6.187064709,0,0
EG11541,b3747,kup,K<sup>+</sup>:H<sup>+</sup> symporter Kup,WELL-CHARACTERIZED,4.829540906,6.160203482,0,0
G7070,b1985,yeeO,FMN/FAD exporter,WELL-CHARACTERIZED,3.614460266,6.155159906,0,0
G6117,b0233,yafO,ribosome-dependent mRNA interferase toxin YafO,WELL-CHARACTERIZED,4.02923085,6.151679494,0,0
G7563,b3010,yqhC,DNA-binding transcriptional activator YqhC,WELL-CHARACTERIZED,4.359967234,6.148407904,0,0
EG10891,b3636,rpmG,50S ribosomal subunit protein L33,WELL-CHARACTERIZED,11.01313641,6.138209972,0,0
EG10660,b2234,nrdA,ribonucleoside-diphosphate reductase 1 subunit &alpha;,WELL-CHARACTERIZED,7.345983702,6.134670376,0,0
G6873,b1629,rsxC,SoxR [2Fe-2S] reducing system protein RsxC,WELL-CHARACTERIZED,5.447190618,6.132753109,0,0
G6346,b0620,dpiA,DNA-binding transcriptional dual regulator DpiA-phosphorylated // DNA-binding transcriptional dual regulator DpiA,WELL-CHARACTERIZED,4.295584181,6.130387685,0,0
EG10008,b4003,zraS,ZraS-<i>N</i>-phospho-L-histidine // sensor histidine kinase ZraS,WELL-CHARACTERIZED,2.763457382,6.121319723,0,0
EG10665,b3169,nusA,transcription termination/antitermination protein NusA,WELL-CHARACTERIZED,8.668735331,6.104942478,0,0
G7601,b3082,higA,antitoxin/DNA-binding transcriptional repressor HigA,WELL-CHARACTERIZED,4.250582312,6.085595272,0,0
G6502,b0968,yccX,acylphosphatase,WELL-CHARACTERIZED,5.727785225,6.083030245,0,0
EG11419,b2182,bcr,multidrug efflux pump Bcr,WELL-CHARACTERIZED,5.981618011,6.071461308,0,0
EG11802,b2993,hybD,hydrogenase 2 maturation protease,WELL-CHARACTERIZED,5.417041453,6.070553864,0,0
EG11597,b0784,moaD,MoaD-S // molybdopterin synthase sulfur carrier subunit,WELL-CHARACTERIZED,6.593904402,6.070406034,0,0
EG11600,b2521,sseA,3-mercaptopyruvate sulfurtransferase,WELL-CHARACTERIZED,6.90632977,6.034709667,0,0
EG10163,b3911,cpxA,sensor histidine kinase CpxA,WELL-CHARACTERIZED,6.504131581,6.028755718,0,0
EG10079,b0754,aroG,"3-deoxy-7-phosphoheptulonate synthase, Phe-sensitive",WELL-CHARACTERIZED,9.615162229,6.02526271,0,0
G7187,b2293,hxpA,hexitol phosphatase A,WELL-CHARACTERIZED,7.899208406,6.009812546,0,0
EG20049,b4477,dgoA,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,WELL-CHARACTERIZED,2.174464253,6.007734138,0,0
